Id,Expected
1,0.9768595041322314
2,0.9768595041322314
3,0.9768595041322314
4,0.9768595041322314
5,0.9768595041322314
6,0.9768595041322314
7,0.9768595041322314
8,0.9768595041322314
9,0.9768595041322314
10,0.9768595041322314
11,0.9768595041322314
12,0.9768595041322314
13,0.9768595041322314
14,0.9768595041322314
15,0.9768595041322314
16,0.9768595041322314
17,0.9768595041322314
18,0.9768595041322314
19,0.9768595041322314
20,0.9768595041322314
21,0.9768595041322314
22,0.9768595041322314
23,0.9768595041322314
24,0.9768595041322314
25,0.9768595041322314
26,0.9768595041322314
27,0.9768595041322314
28,0.9768595041322314
29,0.9768595041322314
30,0.9768595041322314
31,0.9768595041322314
32,0.9768595041322314
33,0.9768595041322314
34,0.9768595041322314
35,0.9768595041322314
36,0.9768595041322314
37,0.9768595041322314
38,0.9768595041322314
39,0.9768595041322314
40,0.9768595041322314
41,0.9768595041322314
42,0.9768595041322314
43,0.9768595041322314
44,0.9768595041322314
45,0.9768595041322314
46,0.9768595041322314
47,0.9768595041322314
48,0.9768595041322314
49,0.9768595041322314
50,0.9768595041322314
51,0.9768595041322314
52,0.9768595041322314
53,0.9768595041322314
54,0.9768595041322314
55,0.9768595041322314
56,0.9768595041322314
57,0.9768595041322314
58,0.9768595041322314
59,0.9768595041322314
60,0.9768595041322314
61,0.9768595041322314
62,0.9768595041322314
63,0.9768595041322314
64,0.9768595041322314
65,0.9768595041322314
66,0.9768595041322314
67,0.9768595041322314
68,0.9768595041322314
69,0.9768595041322314
70,0.9768595041322314
71,0.9768595041322314
72,0.9768595041322314
73,0.9768595041322314
74,0.9768595041322314
75,0.9768595041322314
76,0.9768595041322314
77,0.9768595041322314
78,0.9768595041322314
79,0.9768595041322314
80,0.9768595041322314
81,0.9768595041322314
82,0.9768595041322314
83,0.9768595041322314
84,0.9768595041322314
85,0.9768595041322314
86,0.9768595041322314
87,0.9768595041322314
88,0.9768595041322314
89,0.9768595041322314
90,0.9768595041322314
91,0.9768595041322314
92,0.9768595041322314
93,0.9768595041322314
94,0.9768595041322314
95,0.9768595041322314
96,0.9768595041322314
97,0.9768595041322314
98,0.9768595041322314
99,0.9768595041322314
100,0.9768595041322314
101,0.9768595041322314
102,0.9768595041322314
103,0.9768595041322314
104,0.9768595041322314
105,0.9768595041322314
106,0.9768595041322314
107,0.9768595041322314
108,0.9768595041322314
109,0.9768595041322314
110,0.9768595041322314
111,0.9768595041322314
112,0.9768595041322314
113,0.9768595041322314
114,0.9768595041322314
115,0.9768595041322314
116,0.9768595041322314
117,0.9768595041322314
118,0.9768595041322314
119,0.9768595041322314
120,0.9768595041322314
121,0.9768595041322314
122,0.9768595041322314
123,0.9768595041322314
124,0.9768595041322314
125,0.9768595041322314
126,0.9768595041322314
127,0.9768595041322314
128,0.9768595041322314
129,0.9768595041322314
130,0.9768595041322314
131,0.9768595041322314
132,0.9768595041322314
133,0.9768595041322314
134,0.9768595041322314
135,0.9768595041322314
136,0.9768595041322314
137,0.9768595041322314
138,0.9768595041322314
139,0.9768595041322314
140,0.9768595041322314
141,0.9768595041322314
142,0.9768595041322314
143,0.9768595041322314
144,0.9768595041322314
145,0.9768595041322314
146,0.9768595041322314
147,0.9768595041322314
148,0.9768595041322314
149,0.9768595041322314
150,0.9768595041322314
151,0.9768595041322314
152,0.9768595041322314
153,0.9768595041322314
154,0.9768595041322314
155,0.9768595041322314
156,0.9768595041322314
157,0.9768595041322314
158,0.9768595041322314
159,0.9768595041322314
160,0.9768595041322314
161,0.9768595041322314
162,0.9768595041322314
163,0.9768595041322314
164,0.9768595041322314
165,0.9768595041322314
166,0.9768595041322314
167,0.9768595041322314
168,0.9768595041322314
169,0.9768595041322314
170,0.9768595041322314
171,0.9768595041322314
172,0.9768595041322314
173,0.9768595041322314
174,0.9768595041322314
175,0.9768595041322314
176,0.9768595041322314
177,0.9768595041322314
178,0.9768595041322314
179,0.9768595041322314
180,0.9768595041322314
181,0.9768595041322314
182,0.9768595041322314
183,0.9768595041322314
184,0.9768595041322314
185,0.9768595041322314
186,0.9768595041322314
187,0.9768595041322314
188,0.9768595041322314
189,0.9768595041322314
190,0.9768595041322314
191,0.9768595041322314
192,0.9768595041322314
193,0.9768595041322314
194,0.9768595041322314
195,0.9768595041322314
196,0.9768595041322314
197,0.9768595041322314
198,0.9768595041322314
199,0.9768595041322314
200,0.9768595041322314
201,0.9768595041322314
202,0.9768595041322314
203,0.9768595041322314
204,0.9768595041322314
205,0.9768595041322314
206,0.9768595041322314
207,0.9768595041322314
208,0.9768595041322314
209,0.9768595041322314
210,0.9768595041322314
211,0.9768595041322314
212,0.9768595041322314
213,0.9768595041322314
214,0.9768595041322314
215,0.9768595041322314
216,0.9768595041322314
217,0.9768595041322314
218,0.9768595041322314
219,0.9768595041322314
220,0.9768595041322314
221,0.9768595041322314
222,0.9768595041322314
223,0.9768595041322314
224,0.9768595041322314
225,0.9768595041322314
226,0.9768595041322314
227,0.9768595041322314
228,0.9768595041322314
229,0.9768595041322314
230,0.9768595041322314
231,0.9768595041322314
232,0.9768595041322314
233,0.9768595041322314
234,0.9768595041322314
235,0.9768595041322314
236,0.9768595041322314
237,0.9768595041322314
238,0.9768595041322314
239,0.9768595041322314
240,0.9768595041322314
241,0.9768595041322314
242,0.9768595041322314
243,0.9768595041322314
244,0.9768595041322314
245,0.9768595041322314
246,0.9768595041322314
247,0.9768595041322314
248,0.9768595041322314
249,0.9768595041322314
250,0.9768595041322314
251,0.9768595041322314
252,0.9768595041322314
253,0.9768595041322314
254,0.9768595041322314
255,0.9768595041322314
256,0.9768595041322314
257,0.9768595041322314
258,0.9768595041322314
259,0.9768595041322314
260,0.9768595041322314
261,0.9768595041322314
262,0.9768595041322314
263,0.9768595041322314
264,0.9768595041322314
265,0.9768595041322314
266,0.9768595041322314
267,0.9768595041322314
268,0.9768595041322314
269,0.9768595041322314
270,0.9768595041322314
271,0.9768595041322314
272,0.9768595041322314
273,0.9768595041322314
274,0.9768595041322314
275,0.9768595041322314
276,0.9768595041322314
277,0.9768595041322314
278,0.9768595041322314
279,0.9768595041322314
280,0.9768595041322314
281,0.9768595041322314
282,0.9768595041322314
283,0.9768595041322314
284,0.9768595041322314
285,0.9768595041322314
286,0.9768595041322314
287,0.9768595041322314
288,0.9768595041322314
289,0.9768595041322314
290,0.9768595041322314
291,0.9768595041322314
292,0.9768595041322314
293,0.9768595041322314
294,0.9768595041322314
295,0.9768595041322314
296,0.9768595041322314
297,0.9768595041322314
298,0.9768595041322314
299,0.9768595041322314
300,0.9768595041322314
301,0.9768595041322314
302,0.9768595041322314
303,0.9768595041322314
304,0.9768595041322314
305,0.9768595041322314
306,0.9768595041322314
307,0.9768595041322314
308,0.9768595041322314
309,0.9768595041322314
310,0.9768595041322314
311,0.9768595041322314
312,0.9768595041322314
313,0.9768595041322314
314,0.9768595041322314
315,0.9768595041322314
316,0.9768595041322314
317,0.9768595041322314
318,0.9768595041322314
319,0.9768595041322314
320,0.9768595041322314
321,0.9768595041322314
322,0.9768595041322314
323,0.9768595041322314
324,0.9768595041322314
325,0.9768595041322314
326,0.9768595041322314
327,0.9768595041322314
328,0.9768595041322314
329,0.9768595041322314
330,0.9768595041322314
331,0.9768595041322314
332,0.9768595041322314
333,0.9768595041322314
334,0.9768595041322314
335,0.9768595041322314
336,0.9768595041322314
337,0.9768595041322314
338,0.9768595041322314
339,0.9768595041322314
340,0.9768595041322314
341,0.9768595041322314
342,0.9768595041322314
343,0.9768595041322314
344,0.9768595041322314
345,0.9768595041322314
346,0.9768595041322314
347,0.9768595041322314
348,0.9768595041322314
349,0.9768595041322314
350,0.9768595041322314
351,0.9768595041322314
352,0.9768595041322314
353,0.9768595041322314
354,0.9768595041322314
355,0.9768595041322314
356,0.9768595041322314
357,0.9768595041322314
358,0.9768595041322314
359,0.9768595041322314
360,0.9768595041322314
361,0.9768595041322314
362,0.9768595041322314
363,0.9768595041322314
364,0.9768595041322314
365,0.9768595041322314
366,0.9768595041322314
367,0.9768595041322314
368,0.9768595041322314
369,0.9768595041322314
370,0.9768595041322314
371,0.9768595041322314
372,0.9768595041322314
373,0.9768595041322314
374,0.9768595041322314
375,0.9768595041322314
376,0.9768595041322314
377,0.9768595041322314
378,0.9768595041322314
379,0.9768595041322314
380,0.9768595041322314
381,0.9768595041322314
382,0.9768595041322314
383,0.9768595041322314
384,0.9768595041322314
385,0.9768595041322314
386,0.9768595041322314
387,0.9768595041322314
388,0.9768595041322314
389,0.9768595041322314
390,0.9768595041322314
391,0.9768595041322314
392,0.9768595041322314
393,0.9768595041322314
394,0.9768595041322314
395,0.9768595041322314
396,0.9768595041322314
397,0.9768595041322314
398,0.9768595041322314
399,0.9768595041322314
400,0.9768595041322314
401,0.9768595041322314
402,0.9768595041322314
403,0.9768595041322314
404,0.9768595041322314
405,0.9768595041322314
406,0.9768595041322314
407,0.9768595041322314
408,0.9768595041322314
409,0.9768595041322314
410,0.9768595041322314
411,0.9768595041322314
412,0.9768595041322314
413,0.9768595041322314
414,0.9768595041322314
415,0.9768595041322314
416,0.9768595041322314
417,0.9768595041322314
418,0.9768595041322314
419,0.9768595041322314
420,0.9768595041322314
421,0.9768595041322314
422,0.9768595041322314
423,0.9768595041322314
424,0.9768595041322314
425,0.9768595041322314
426,0.9768595041322314
427,0.9768595041322314
428,0.9768595041322314
429,0.9768595041322314
430,0.9768595041322314
431,0.9768595041322314
432,0.9768595041322314
433,0.9768595041322314
434,0.9768595041322314
435,0.9768595041322314
436,0.9768595041322314
437,0.9768595041322314
438,0.9768595041322314
439,0.9768595041322314
440,0.9768595041322314
441,0.9768595041322314
442,0.9768595041322314
443,0.9768595041322314
444,0.9768595041322314
445,0.9768595041322314
446,0.9768595041322314
447,0.9768595041322314
448,0.9768595041322314
449,0.9768595041322314
450,0.9768595041322314
451,0.9768595041322314
452,0.9768595041322314
453,0.9768595041322314
454,0.9768595041322314
455,0.9768595041322314
456,0.9768595041322314
457,0.9768595041322314
458,0.9768595041322314
459,0.9768595041322314
460,0.9768595041322314
461,0.9768595041322314
462,0.9768595041322314
463,0.9768595041322314
464,0.9768595041322314
465,0.9768595041322314
466,0.9768595041322314
467,0.9768595041322314
468,0.9768595041322314
469,0.9768595041322314
470,0.9768595041322314
471,0.9768595041322314
472,0.9768595041322314
473,0.9768595041322314
474,0.9768595041322314
475,0.9768595041322314
476,0.9768595041322314
477,0.9768595041322314
478,0.9768595041322314
479,0.9768595041322314
480,0.9768595041322314
481,0.9768595041322314
482,0.9768595041322314
483,0.9768595041322314
484,0.9768595041322314
485,0.9768595041322314
486,0.9768595041322314
487,0.9768595041322314
488,0.9768595041322314
489,0.9768595041322314
490,0.9768595041322314
491,0.9768595041322314
492,0.9768595041322314
493,0.9768595041322314
494,0.9768595041322314
495,0.9768595041322314
496,0.9768595041322314
497,0.9768595041322314
498,0.9768595041322314
499,0.9768595041322314
500,0.9768595041322314
501,0.9768595041322314
502,0.9768595041322314
503,0.9768595041322314
504,0.9768595041322314
505,0.9768595041322314
506,0.9768595041322314
507,0.9768595041322314
508,0.9768595041322314
509,0.9768595041322314
510,0.9768595041322314
511,0.9768595041322314
512,0.9768595041322314
513,0.9768595041322314
514,0.9768595041322314
515,0.9768595041322314
516,0.9768595041322314
517,0.9768595041322314
518,0.9768595041322314
519,0.9768595041322314
520,0.9768595041322314
521,0.9768595041322314
522,0.9768595041322314
523,0.9768595041322314
524,0.9768595041322314
525,0.9768595041322314
526,0.9768595041322314
527,0.9768595041322314
528,0.9768595041322314
529,0.9768595041322314
530,0.9768595041322314
531,0.9768595041322314
532,0.9768595041322314
533,0.9768595041322314
534,0.9768595041322314
535,0.9768595041322314
536,0.9768595041322314
537,0.9768595041322314
538,0.9768595041322314
539,0.9768595041322314
540,0.9768595041322314
541,0.9768595041322314
542,0.9768595041322314
543,0.9768595041322314
544,0.9768595041322314
545,0.9768595041322314
546,0.9768595041322314
547,0.9768595041322314
548,0.9768595041322314
549,0.9768595041322314
550,0.9768595041322314
551,0.9768595041322314
552,0.9768595041322314
553,0.9768595041322314
554,0.9768595041322314
555,0.9768595041322314
556,0.9768595041322314
557,0.9768595041322314
558,0.9768595041322314
